ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,source_file,stock_name,rsi_14,ema_12,ema_26,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_bandwidth,bb_percent_b,atr_14
600031.SH,2025-01-02,16.48,16.48,15.69,15.77,16.48,-0.71,-4.3083,853894.28,1368558.133,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-03,15.85,16.0,15.55,15.6,15.77,-0.17,-1.078,534033.71,842151.57,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-06,15.6,15.71,15.42,15.58,15.6,-0.02,-0.1282,454873.82,707452.833,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-07,15.59,15.64,15.43,15.52,15.58,-0.06,-0.3851,393682.19,611079.078,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-08,15.57,15.71,15.26,15.57,15.52,0.05,0.3222,573354.64,888892.453,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-09,15.51,15.56,15.32,15.37,15.57,-0.2,-1.2845,357776.55,551312.715,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-10,15.42,15.71,15.38,15.44,15.37,0.07,0.4554,467712.6,727772.401,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-13,15.39,15.7,15.23,15.31,15.44,-0.13,-0.842,384318.12,592609.973,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-14,15.31,15.85,15.3,15.8,15.31,0.49,3.2005,590312.54,925532.19,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-15,15.8,15.8,15.38,15.4,15.8,-0.4,-2.5316,543389.11,843185.8,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-16,15.49,15.8,15.44,15.54,15.4,0.14,0.9091,542228.15,847230.101,三一重工行情数据.csv,三一重工,,,,,,,,,,,,
600031.SH,2025-01-17,15.49,15.54,15.31,15.42,15.54,-0.12,-0.7722,426413.35,657250.287,三一重工行情数据.csv,三一重工,,15.536285047596252,,,,,,,,,,
600031.SH,2025-01-20,15.5,16.06,15.5,15.92,15.42,0.5,3.2425,963356.38,1530045.633,三一重工行情数据.csv,三一重工,,15.595318117196829,,,,,,,,,,
600031.SH,2025-01-21,16.05,16.23,15.88,16.21,15.92,0.29,1.8216,629239.09,1016548.149,三一重工行情数据.csv,三一重工,,15.689884560705009,,,,,,,,,,
600031.SH,2025-01-22,16.21,16.33,16.0,16.1,16.21,-0.11,-0.6786,479082.6,772633.831,三一重工行情数据.csv,三一重工,56.00000000000003,15.752979243673469,,,,,,,,,,0.38428571428571406
600031.SH,2025-01-23,16.21,16.26,16.02,16.07,16.1,-0.03,-0.1863,421624.11,679202.056,三一重工行情数据.csv,三一重工,55.34973735139619,15.801751667723705,,,,,,,,,,0.3739795918367346
600031.SH,2025-01-24,16.06,16.29,16.01,16.2,16.07,0.13,0.809,361406.49,585630.964,三一重工行情数据.csv,三一重工,57.64489902963545,15.863020641920057,,,,,,,,,,0.3672667638483963
600031.SH,2025-01-27,16.29,16.34,16.1,16.1,16.2,-0.1,-0.6173,302234.69,488912.395,三一重工行情数据.csv,三一重工,55.29049456936731,15.899479004701588,,,,,,,,,,0.35817628071636787
600031.SH,2025-02-05,16.1,16.17,15.78,15.81,16.1,-0.29,-1.8012,450016.98,713063.047,三一重工行情数据.csv,三一重工,49.03567190921559,15.885713003978267,,,,,,,,,,0.3604494035223418
600031.SH,2025-02-06,15.79,15.87,15.58,15.76,15.81,-0.05,-0.3163,553644.78,869586.767,三一重工行情数据.csv,三一重工,48.02687090027913,15.866372541827765,,,,,15.7245,16.295515761603827,15.153484238396173,0.07262752540352026,0.531084956306889,0.3554173032707459
600031.SH,2025-02-07,15.78,16.8,15.64,16.75,15.76,0.99,6.2817,1304535.45,2129487.598,三一重工行情数据.csv,三一重工,63.87431787136152,16.002315227700418,,,,,15.773500000000002,16.49901430034149,15.047985699658515,0.09199154282074203,1.172970883923567,0.41288749589426404
600031.SH,2025-02-10,16.71,17.05,16.62,16.99,16.75,0.24,1.4328,983276.22,1664804.717,三一重工行情数据.csv,三一重工,66.53806062304879,16.154266731131123,,,,,15.843,16.735750805096245,14.950249194903753,0.11269971660622938,1.1423965083270595,0.41410981761610227
600031.SH,2025-02-11,16.98,17.06,16.84,16.88,16.99,-0.11,-0.6474,492631.29,833681.769,三一重工行情数据.csv,三一重工,64.20144563138899,16.265918003264797,,,,,15.908000000000001,16.898628083591415,14.91737191640859,0.12454464214123874,0.9905978419651288,0.40024483064352345
600031.SH,2025-02-12,16.84,17.12,16.76,16.99,16.88,0.11,0.6517,507705.32,860584.288,三一重工行情数据.csv,三一重工,65.5059510259926,16.37731523353175,,,,,15.9815,17.060282183760926,14.902717816239075,0.13500387119618623,0.9674252203925428,0.3973701998832717
600031.SH,2025-02-13,17.0,17.2,16.9,16.96,16.99,-0.03,-0.1766,580842.53,990681.003,三一重工行情数据.csv,三一重工,64.81228412785862,16.466959043757633,,,,,16.051,17.192085448158895,14.909914551841101,0.14218247438276707,0.8983049654461213,0.39041518560589517
600031.SH,2025-02-14,16.99,17.48,16.98,17.46,16.96,0.5,2.9481,1061950.65,1842907.122,三一重工行情数据.csv,三一重工,70.43212219703067,16.61973457548723,16.250713522020796,0.3690210534664331,,,16.155499999999996,17.40557959746569,14.905420402534304,0.1547559156282,1.021766774949627,0.39967124377690266
600031.SH,2025-02-17,17.45,17.52,17.13,17.36,17.46,-0.1,-0.5727,705108.88,1219254.121,三一重工行情数据.csv,三一重工,68.08988952886517,16.733621563873808,16.332882890759997,0.4007386731138105,,,16.2515,17.560549655284316,14.942450344715684,0.1610989330565567,0.9233987593691554,0.3989804406499811
600031.SH,2025-02-18,17.32,17.46,16.93,17.04,17.36,-0.32,-1.8433,703328.25,1209116.572,三一重工行情数据.csv,三一重工,61.08894630593931,16.78075670789322,16.385261935888884,0.39549477200433714,,,16.338,17.61500587312666,15.060994126873343,0.15632340226792238,0.7748616959298712,0.408338980603554
600031.SH,2025-02-19,17.07,17.57,17.04,17.45,17.04,0.41,2.4061,857545.07,1495324.78,三一重工行情数据.csv,三一重工,65.9234130577445,16.883717214371188,16.464131422119337,0.41958579225185133,,,16.4205,17.75950672141703,15.081493278582974,0.16308964056113123,0.88442674839993,0.41702905341758595
600031.SH,2025-02-20,17.48,17.7,17.29,17.65,17.45,0.2,1.1461,793701.63,1391269.821,三一重工行情数据.csv,三一重工,68.01128204493901,17.001606873698698,16.551973538999384,0.449633334699314,,,16.532999999999998,17.888125086477245,15.177874913522748,0.16392972678609433,0.9121390752582585,0.4165269781734727
600031.SH,2025-02-21,17.6,17.76,17.24,17.68,17.65,0.03,0.17,979194.6,1715682.115,三一重工行情数据.csv,三一重工,68.32478573509363,17.10597504697582,16.63553105462906,0.4704439923467625,,,16.64,18.00252706395138,15.27747293604862,0.1637652721095409,0.8816437953841301,0.4239179083039391
600031.SH,2025-02-24,17.7,17.95,17.65,17.84,17.68,0.16,0.905,695859.41,1239761.456,三一重工行情数据.csv,三一重工,70.01275966209002,17.218901962825694,16.72475097650839,0.4941509863173046,,,16.761000000000003,18.09824941577851,15.423750584221493,0.1595667819078228,0.9034400715635513,0.4150666291393721
600031.SH,2025-02-25,17.72,18.18,17.61,17.9,17.84,0.06,0.3363,805857.16,1447158.243,三一重工行情数据.csv,三一重工,70.64451850848617,17.323686276237126,16.81180645972999,0.5118798165071361,,,16.86,18.226396721307527,15.493603278692472,0.16208739280041845,0.8805629740551507,0.42613329848655984
600031.SH,2025-02-26,17.88,18.18,17.73,17.79,17.9,-0.11,-0.6145,661486.15,1186667.988,三一重工行情数据.csv,三一重工,67.8234051341119,17.395426849123723,16.88426524049073,0.5111616086329924,0.45934479441620835,0.05181681421678408,16.939,18.32844449331377,15.549555506686229,0.16405271778898062,0.8062374942270623,0.42783806288037696
600031.SH,2025-02-27,17.76,18.13,17.71,18.02,17.79,0.23,1.2929,814638.24,1463890.156,三一重工行情数据.csv,三一重工,70.47805288765196,17.491515026181613,16.968393741195122,0.523121284986491,0.4721000925302649,0.051021192456226105,17.035,18.44447507959522,15.625524920404779,0.16547990368009646,0.8494208639300226,0.4272782012460642
600031.SH,2025-02-28,17.93,18.5,17.91,18.2,18.02,0.18,0.9989,1371673.92,2514994.108,三一重工行情数据.csv,三一重工,72.39736959143445,17.600512714461367,17.05962383443993,0.5408888800214378,0.4858578500284995,0.05503102999293824,17.1415,18.565034685211412,15.717965314788588,0.16609219557348098,0.8717858128068019,0.43890118687134533
600031.SH,2025-03-03,18.25,19.38,18.25,18.8,18.2,0.6,3.2967,1514306.87,2880689.116,三一重工行情数据.csv,三一重工,77.62034967997367,17.785049219928847,17.18854058744438,0.5965086324844684,0.5079880065196933,0.08852062596477506,17.2715,18.79848755725119,15.74451244274881,0.1768216492199507,1.000495237417499,0.49183681638053495
600031.SH,2025-03-04,18.7,18.95,18.52,18.84,18.8,0.04,0.2128,695432.69,1306371.554,三一重工行情数据.csv,三一重工,77.92030351795044,17.947349339939795,17.310870914300352,0.6364784256394422,0.5336860903436431,0.10279233529579912,17.408499999999997,18.981449776693438,15.835550223306555,0.18071054676663031,0.9550367790538153,0.48741990092478243
600031.SH,2025-03-05,19.45,20.0,19.38,19.68,18.84,0.84,4.4586,2198570.11,4353081.527,三一重工行情数据.csv,三一重工,83.05619691236039,18.213910979949056,17.48636195768551,0.7275490222635455,0.5724586767276236,0.15509034553592183,17.601999999999997,19.288802893049432,15.915197106950561,0.19166036735023698,1.115958156273776,0.5354613365730122
600031.SH,2025-03-06,19.45,19.76,19.2,19.66,19.68,-0.02,-0.1016,1336008.58,2606592.05,三一重工行情数据.csv,三一重工,82.56376320382677,18.436386213803047,17.64737218304214,0.7890140307609066,0.6157697475342803,0.17324428322662633,17.797,19.48865126429768,16.10534873570232,0.1901052159687227,1.050645407631773,0.5372140982463687
600031.SH,2025-03-07,19.64,19.96,19.41,19.86,19.66,0.2,1.0173,939235.12,1860063.48,三一重工行情数据.csv,三一重工,83.61024771745188,18.655403719371808,17.811270539853833,0.844133179517975,0.6614424339310192,0.18269074558695575,17.952499999999997,19.795572163535635,16.10942783646436,0.20532763275706872,1.0174783814055253,0.5381273769430567
600031.SH,2025-03-10,20.2,20.55,20.0,20.47,19.86,0.61,3.0715,2106416.73,4285481.925,三一重工行情数据.csv,三一重工,86.3091906040326,18.934572377929992,18.008213462827623,0.9263589151023695,0.7144257301652893,0.21193318493708013,18.1265,20.21410412913941,16.03889587086059,0.23033725530459945,1.0612893669083894,0.5489754214471242
600031.SH,2025-03-11,20.27,20.75,20.23,20.54,20.47,0.07,0.342,1278628.92,2622766.483,三一重工行情数据.csv,三一重工,86.58224800582849,19.18156124286384,18.19575320632187,0.9858080365419681,0.7687021914406251,0.217105845101343,18.3095,20.5630259040002,16.0559740959998,0.24615919648272197,0.9948911383802319,0.5469057484866153
600031.SH,2025-03-12,20.5,20.73,20.15,20.16,20.54,-0.38,-1.85,1069072.91,2169686.857,三一重工行情数据.csv,三一重工,77.54103571377394,19.33209028242325,18.341252968816548,0.9908373136067006,0.8131292158738402,0.17770809773286034,18.467999999999996,20.773329477536755,16.162670522463237,0.2496566469067316,0.8669757439201062,0.5492696235947144
600031.SH,2025-03-13,20.05,20.18,19.85,20.04,20.16,-0.12,-0.5952,925549.26,1850235.713,三一重工行情数据.csv,三一重工,74.88180246776844,19.44099946974275,18.467086082237543,0.9739133875052062,0.8452860502001135,0.12862733730509268,18.622,20.915273642634016,16.328726357365984,0.2462972444027512,0.809165023667064,0.5336075076236633
600031.SH,2025-03-14,20.04,20.58,20.04,20.49,20.04,0.45,2.2455,1210653.1,2473326.496,三一重工行情数据.csv,三一重工,77.93740819361044,19.602384166705402,18.616931557627353,0.9854526090780489,0.8733193619757006,0.11213324710234829,18.773500000000002,21.138902925507598,16.408097074492407,0.2519938131416726,0.8628345897204067,0.534064114221973
600031.SH,2025-03-17,20.48,20.59,20.19,20.43,20.49,-0.06,-0.2928,1092036.46,2231435.756,三一重工行情数据.csv,三一重工,76.59940345617775,19.729709679519956,18.75123292372903,0.9784767557909255,0.8943508407387456,0.08412591505217992,18.927,21.303990534268042,16.550009465731957,0.251174569056696,0.8161560759986,0.5244881060632605
600031.SH,2025-03-18,20.48,20.48,19.74,19.92,20.43,-0.51,-2.4963,1121807.36,2237241.576,三一重工行情数据.csv,三一重工,66.19658775798734,19.758985113439962,18.837808262712066,0.9211768507278961,0.8997160427365758,0.02146080799132033,19.070999999999998,21.318709055905558,16.82329094409444,0.23572010444188138,0.6888589623664522,0.5398818127730277
600031.SH,2025-03-19,19.75,20.09,19.73,20.0,19.92,0.08,0.4016,656803.87,1312403.023,三一重工行情数据.csv,三一重工,66.95471058094721,19.79606432675689,18.92389653954821,0.8721677872086815,0.894206391630997,-0.022038604422315533,19.1985,21.35123105612379,17.045768943876208,0.22426033868518802,0.686158878908725,0.5270331118606685
600031.SH,2025-03-20,20.3,20.55,19.8,19.85,20.0,-0.15,-0.75,796322.1,1594441.044,三一重工行情数据.csv,三一重工,64.05395628697897,19.80436212264045,18.992496795877972,0.8118653267624758,0.8777381786572929,-0.06587285189481706,19.308500000000002,21.355734964531393,17.26126503546861,0.21205530875328388,0.63225155133181,0.542959318156335
600031.SH,2025-03-21,19.85,19.95,19.54,19.59,19.85,-0.26,-1.3098,541886.76,1066483.294,三一重工行情数据.csv,三一重工,59.26138709639681,19.771383334541916,19.036756292479605,0.7346270420623107,0.8491159513382964,-0.11448890927598576,19.404,21.311914044185386,17.496085955814614,0.1966516227773022,0.5487443343076327,0.5334622240023111
600031.SH,2025-03-24,19.7,20.14,19.63,19.96,19.59,0.37,1.8887,617320.5,1228750.574,三一重工行情数据.csv,三一重工,63.45218666080059,19.800401283073928,19.105144715258895,0.6952565678150329,0.8183440746336438,-0.12308750681861091,19.509999999999998,21.289831452694276,17.73016854730572,0.18245324989177636,0.626416464693553,0.5346434937164318
600031.SH,2025-03-25,20.0,20.06,19.53,19.56,19.96,-0.4,-2.004,545097.7,1075685.161,三一重工行情数据.csv,三一重工,56.66557633948395,19.763416470293322,19.138837699313793,0.6245787709795287,0.7795910139028208,-0.15501224292329208,19.593,21.2123591324965,17.9736408675035,0.16529976343556357,0.48981078398924194,0.5343118155938293
600031.SH,2025-03-26,19.6,19.65,19.05,19.29,19.56,-0.27,-1.3804,751218.9,1449622.215,三一重工行情数据.csv,三一重工,52.57771213360471,19.690583167171273,19.15003490677203,0.5405482603992411,0.7317824632021049,-0.19123420280286385,19.668,21.070862787303092,18.265137212696906,0.1426543407873798,0.3652754911523888,0.5390038287656985
600031.SH,2025-03-27,19.2,19.33,19.1,19.25,19.29,-0.04,-0.2074,317038.64,609473.214,三一重工行情数据.csv,三一重工,51.97945241698435,19.622801141452616,19.157439728492623,0.465361412959993,0.6784982531536826,-0.21313684019368961,19.729499999999998,20.931439682346742,18.527560317653254,0.1218418796570358,0.3005307558097293,0.5169321267110055
600031.SH,2025-03-28,19.28,19.48,19.11,19.25,19.25,0.0,0.0,432751.83,831958.066,三一重工行情数据.csv,三一重工,51.97945241698435,19.565447119690674,19.164296044900578,0.4011510747900964,0.6230288174809654,-0.22187774269086902,19.782,20.787854860305295,18.776145139694705,0.10169395008647203,0.23554832759940705,0.5064369748030766
600031.SH,2025-03-31,19.23,19.28,18.93,19.07,19.25,-0.18,-0.9351,404810.23,772189.438,三一重工行情数据.csv,三一重工,49.065729705175876,19.48922448589211,19.157311152685722,0.33191333320638705,0.5648057206260497,-0.23289238741966267,19.795499999999997,20.754425961688273,18.83657403831172,0.0968832271666062,0.12171219208483626,0.4952629051742855
600031.SH,2025-04-01,19.15,19.2,18.83,18.93,19.07,-0.14,-0.7341,372331.3,706317.072,三一重工行情数据.csv,三一重工,46.86529692527941,19.403189949601014,19.140473289523815,0.2627166600771993,0.5043879085162797,-0.2416712484390804,19.8,20.741636872684893,18.85836312731511,0.09511483562473659,0.03803848105514009,0.48631555480469374
600031.SH,2025-04-02,18.89,19.44,18.88,19.36,18.93,0.43,2.2715,535948.34,1034269.275,三一重工行情数据.csv,三一重工,53.72907356432462,19.39654534197009,19.156734527336866,0.2398108146332234,0.45147248973966847,-0.21166167510644507,19.784,20.743945831804993,18.824054168195005,0.0970426437328138,0.27915420539784586,0.4915787294615015
600031.SH,2025-04-03,19.2,19.32,18.89,19.1,19.36,-0.26,-1.343,411313.69,786068.079,三一重工行情数据.csv,三一重工,49.56029928761167,19.350922981666997,19.152531969756357,0.19839101191064046,0.40085619417386287,-0.2024651822632224,19.756,20.760418239579405,18.751581760420596,0.1016823486109946,0.1734428079110273,0.49003739164282273
600031.SH,2025-04-07,18.15,18.45,17.49,18.0,19.1,-1.1,-5.7592,1211637.53,2174458.522,三一重工行情数据.csv,三一重工,36.61610124340209,19.143088676795152,19.067159231255886,0.07592944553926628,0.3358708444469436,-0.2599413989076773,19.663,20.92347768722806,18.40252231277194,0.12820807478289792,-0.159670542703986,0.5700347208111928
600031.SH,2025-04-08,18.2,18.55,17.8,18.55,18.0,0.55,3.0556,1231862.5,2249528.296,三一重工行情数据.csv,三一重工,44.43108111545001,19.051844264980513,19.028851140051746,0.022993124928767372,0.27329530054330836,-0.250302175614541,19.567,20.859069657564877,18.274930342435123,0.13206619896405958,0.10644536691748206,0.5828893836103932
600031.SH,2025-04-09,18.39,19.12,18.15,19.12,18.55,0.57,3.0728,1088675.06,2037459.402,三一重工行情数据.csv,三一重工,51.15286929112648,19.06232976267582,19.03560290745532,0.02672685522049889,0.22398161147874648,-0.1972547562582476,19.496,20.72070241283335,18.271297587166647,0.12563627542402053,0.3464933211284688,0.6105401419239368
600031.SH,2025-04-10,19.4,19.41,18.8,19.1,19.12,-0.02,-0.1046,801014.98,1526645.635,三一重工行情数据.csv,三一重工,50.92012333439254,19.068125183802618,19.04037306245863,0.027752121343986857,0.18473571345179457,-0.1569835921078077,19.443,20.639596841045407,18.246403158954596,0.12308767587773546,0.35667687384986807,0.6105015603579412
600031.SH,2025-04-11,18.91,19.39,18.91,19.31,19.1,0.21,1.0995,482423.71,926743.118,三一重工行情数据.csv,三一重工,53.32172473904749,19.105336693986832,19.060345428202435,0.04499126578439672,0.156786823918315,-0.11179555813391828,19.4065,20.5721633304689,18.240836669531102,0.12013122721447955,0.4586072592842118,0.601180020332374
600031.SH,2025-04-14,19.31,19.39,18.81,18.89,19.31,-0.42,-2.175,659575.9,1254313.921,三一重工行情数据.csv,三一重工,48.23779443990304,19.072207971835013,19.047727248335587,0.024480723499426205,0.13032560383453726,-0.10584488033511105,19.3265,20.399687308907378,18.25331269109262,0.11105863026490867,0.2966338232025856,0.5996671617372046
600031.SH,2025-04-15,18.89,18.98,18.5,18.96,18.89,0.07,0.3706,498659.89,934753.52,三一重工行情数据.csv,三一重工,49.10870259028946,19.05494520693732,19.041228933644064,0.013716273293255199,0.10700373772628086,-0.09328746443302566,19.253000000000004,20.20874264318376,18.297257356816246,0.09928246436230795,0.34671605787936544,0.5911195073274043
600031.SH,2025-04-16,18.95,19.1,18.43,19.1,18.96,0.14,0.7384,596409.43,1118508.24,三一重工行情数据.csv,三一重工,50.88844815054043,19.061876713562345,19.045582345966725,0.016294367595619974,0.08886186370014869,-0.07256749610452871,19.212,20.118875956236508,18.30512404376349,0.09440724091573059,0.43824954822664336,0.5967538282325897
600031.SH,2025-04-17,18.95,19.16,18.83,19.06,19.1,-0.04,-0.2094,433571.23,823346.74,三一重工行情数据.csv,三一重工,50.346694314482065,19.06158798839891,19.04665032033956,0.014937668059349818,0.07407702457198892,-0.0591393565126391,19.165,19.998078627741634,18.331921372258364,0.0869375035472617,0.4369807383700135,0.5776999833588334
600031.SH,2025-04-18,19.05,19.23,18.8,19.19,19.06,0.13,0.6821,364503.89,694159.637,三一重工行情数据.csv,三一重工,52.13035024520509,19.081343682491383,19.05726881512922,0.024074867362163133,0.06407659313002377,-0.04000172576786064,19.131999999999998,19.903974092829475,18.36002590717052,0.08069977972292261,0.537566027499329,0.5671499845474882
600031.SH,2025-04-21,19.08,19.4,18.91,19.23,19.19,0.04,0.2084,381040.22,731202.525,三一重工行情数据.csv,三一重工,52.693450225523286,19.104213885185015,19.07006371771224,0.034150167472773774,0.058091307998573774,-0.0239411405258,19.114,19.858725452767594,18.369274547232408,0.07792460529115758,0.5778810497002039,0.5616392713655246
